date,model,launched,destroyed,refugees,aircraft,helicopter,tank,APC,field_artillery,MRL,drone,naval_ship,anti_aircraft_warfare,special_equipment,vehicles_and_fuel_tanks,cruise_missiles,submarines,personnel
2022-09-28,X-59,5,4,7533851,262,224,2312,4889,1381,331,989,15,175,131,3742,242,,58150
2022-09-28,Reconnaissance UAV,3,3,7533851,262,224,2312,4889,1381,331,989,15,175,131,3742,242,,58150
2022-09-29,Shahed-136/131,7,5,,262,224,2325,4909,1385,331,995,15,175,131,3751,246,,58580
2022-09-30,Orlan-10,3,3,7538397,264,225,2338,4932,1391,333,1003,15,176,131,3768,246,,59080
2022-10-01,Orlan-10,1,1,,264,226,2354,4949,1397,336,1009,15,176,131,3786,246,,59610
2022-10-02,Shahed-136/131,7,5,7540367,264,227,2377,4975,1405,337,1015,15,176,131,3796,246,,60110
2022-10-04,Shahed-136/131,1,1,7647426,266,228,2424,5018,1407,340,1028,15,177,131,3823,246,,60800
2022-10-05,Shahed-136/131,6,6,,266,232,2435,5038,1414,341,1032,15,177,132,3841,246,,61000
2022-10-05,Orlan-10,1,1,,266,232,2435,5038,1414,341,1032,15,177,132,3841,246,,61000
2022-10-06,Shahed-136/131,9,9,,266,232,2449,5064,1424,344,1047,15,177,134,3854,246,,61330
2022-10-06,Mohajer-6,1,1,,266,232,2449,5064,1424,344,1047,15,177,134,3854,246,,61330
2022-10-06,Shahed-136/131,2,2,,266,232,2449,5064,1424,344,1047,15,177,134,3854,246,,61330
2022-10-06,Shahed-136/131,3,3,,266,232,2449,5064,1424,344,1047,15,177,134,3854,246,,61330
2022-10-06,Orlan-10,1,1,,266,232,2449,5064,1424,344,1047,15,177,134,3854,246,,61330
2022-10-06,Mohajer-6,1,1,,266,232,2449,5064,1424,344,1047,15,177,134,3854,246,,61330
2022-10-07,Shahed-136/131,3,3,7647769,266,233,2466,5093,1455,344,1067,15,177,135,3862,246,,61680
2022-10-08,Shahed-136/131,1,1,7652542,266,234,2472,5111,1459,345,1079,15,180,136,3875,246,,62060
2022-10-08,Unknown UAV,2,2,7652542,266,234,2472,5111,1459,345,1079,15,180,136,3875,246,,62060
2022-10-09,X-22,4,0,7653676,266,235,2486,5133,1477,348,1086,15,180,136,3890,247,,62500
2022-10-09,X-59,2,1,7653676,266,235,2486,5133,1477,348,1086,15,180,136,3890,247,,62500
2022-10-09,C-300,16,0,7653676,266,235,2486,5133,1477,348,1086,15,180,136,3890,247,,62500
2022-10-10,X-101 and Kalibr,42,20,7676357,267,235,2495,5149,1486,353,1097,15,181,136,3908,249,,62870
2022-10-10,X-101 and Kalibr,42,20,7676357,267,235,2495,5149,1486,353,1097,15,181,136,3908,249,,62870
2022-10-10,X-555 and Kalibr,42,21,7676357,267,235,2495,5149,1486,353,1097,15,181,136,3908,249,,62870
2022-10-10,Unknown UAV,11,3,7676357,267,235,2495,5149,1486,353,1097,15,181,136,3908,249,,62870
2022-10-10,Shahed-136/131,13,10,7676357,267,235,2495,5149,1486,353,1097,15,181,136,3908,249,,62870
2022-10-10,Shahed-136/131,13,13,7676357,267,235,2495,5149,1486,353,1097,15,181,136,3908,249,,62870
2022-10-11,Shahed-136/131,8,8,7678757,268,235,2504,5162,1496,353,1114,15,181,136,3916,295,,63110
2022-10-11,Shahed-136/131,13,13,7678757,268,235,2504,5162,1496,353,1114,15,181,136,3916,295,,63110
2022-10-11,X-101 and Kalibr,14,10,7678757,268,235,2504,5162,1496,353,1114,15,181,136,3916,295,,63110
2022-10-11,X-555 and Kalibr,14,10,7678757,268,235,2504,5162,1496,353,1114,15,181,136,3916,295,,63110
2022-10-12,Shahed-136/131,17,17,7678820,268,235,2505,5181,1507,355,1129,15,182,136,3927,315,,63380
2022-10-12,Lancet,2,2,7678820,268,235,2505,5181,1507,355,1129,15,182,136,3927,315,,63380
2022-10-13,Shahed-136/131,6,6,,268,240,2511,5167,1556,357,1182,16,183,140,3935,316,,63800
2022-10-13,Kalibr,5,5,,268,240,2511,5167,1556,357,1182,16,183,140,3935,316,,63800
2022-10-14,Shahed-136/131,8,8,7680308,268,240,2521,5172,1566,362,1199,16,186,142,3944,316,,64300
2022-10-15,Shahed-136/131,6,6,,268,242,2524,5179,1582,365,1210,16,186,142,3951,316,,64700
2022-10-16,Shahed-136/131,11,11,7681929,268,242,2529,5193,1589,365,1224,16,186,143,3959,316,,65000
2022-10-17,Shahed-136/131,15,15,7696281,268,242,2537,5205,1599,366,1241,16,187,144,3969,316,,65320
2022-10-17,Unknown Missile,3,3,7696281,268,242,2537,5205,1599,366,1241,16,187,144,3969,316,,65320
2022-10-17,Shahed-136/131,11,11,7696281,268,242,2537,5205,1599,366,1241,16,187,144,3969,316,,65320
2022-10-17,Kalibr,2,2,7696281,268,242,2537,5205,1599,366,1241,16,187,144,3969,316,,65320
2022-10-17,Shahed-136/131,8,8,7696281,268,242,2537,5205,1599,366,1241,16,187,144,3969,316,,65320
2022-10-18,Shahed-136/131,6,6,7710024,268,242,2548,5219,1622,372,1276,16,188,144,3985,318,,65850
2022-10-18,X-101/X-555,1,1,7710024,268,242,2548,5219,1622,372,1276,16,188,144,3985,318,,65850
2022-10-18,Kalibr,4,4,7710024,268,242,2548,5219,1622,372,1276,16,188,144,3985,318,,65850
2022-10-19,Shahed-136/131,13,13,7710924,269,242,2554,5235,1637,372,1286,16,189,146,3999,323,,66280
2022-10-19,X-101/X-555,6,4,7710924,269,242,2554,5235,1637,372,1286,16,189,146,3999,323,,66280
2022-10-19,Shahed-136/131,10,10,7710924,269,242,2554,5235,1637,372,1286,16,189,146,3999,323,,66280
2022-10-20,Shahed-136/131,14,14,,269,243,2567,5255,1646,372,1311,16,189,147,4005,329,,66650
2022-10-22,Shahed-136/131,10,10,,270,243,2579,5266,1653,373,1341,16,189,148,4021,329,,67070
2022-10-22,Kalibr,16,5,,270,243,2579,5266,1653,373,1341,16,189,148,4021,329,,67070
2022-10-22,X-101/X-555,17,13,,270,243,2579,5266,1653,373,1341,16,189,148,4021,329,,67070
2022-10-23,Shahed-136/131,16,16,7713382,270,245,2584,5284,1667,374,1361,16,189,148,4039,350,,67470
2022-10-25,Shahed-136/131,2,2,7753069,271,248,2611,5321,1674,377,1372,16,190,149,4054,350,,68420
2022-10-25,Shahed-136/131,1,1,7753069,271,248,2611,5321,1674,377,1372,16,190,149,4054,350,,68420
2022-10-26,Shahed-136/131,20,19,7753073,271,248,2628,5351,1686,379,1379,16,192,149,4076,350,,68900
2022-10-26,X-59,1,1,7753073,271,248,2628,5351,1686,379,1379,16,192,149,4076,350,,68900
2022-10-31,X-101/X-555,50,44,7777423,275,253,2686,5485,1728,383,1413,16,197,154,4128,352,,71820
2022-11-01,Shahed-136/131,3,3,7785514,276,257,2698,5501,1730,383,1415,16,197,154,4143,397,,72470
2022-11-01,Shahed-136/131,3,3,7785514,276,257,2698,5501,1730,383,1415,16,197,154,4143,397,,72470
2022-11-01,Reconnaissance UAV,1,1,7785514,276,257,2698,5501,1730,383,1415,16,197,154,4143,397,,72470
2022-11-01,Shahed-136/131,13,12,7785514,276,257,2698,5501,1730,383,1415,16,197,154,4143,397,,72470
2022-11-03,Shahed-136/131,9,9,,277,258,2734,5552,1755,390,1442,16,198,155,4162,397,,74000
2022-11-04,Kalibr,2,2,,277,258,2750,5580,1772,391,1450,16,201,155,4174,397,,74840
2022-11-04,Reconnaissance UAV,3,3,,277,258,2750,5580,1772,391,1450,16,201,155,4174,397,,74840
2022-11-04,Shahed-136/131,11,11,,277,258,2750,5580,1772,391,1450,16,201,155,4174,397,,74840
2022-11-09,Shahed-136/131,5,5,,278,260,2801,5666,1802,393,1483,16,205,159,4227,399,,77950
2022-11-09,Orlan-10,1,1,,278,260,2801,5666,1802,393,1483,16,205,159,4227,399,,77950
2022-11-14,Unknown UAV,2,2,7827555,278,261,2848,5748,1839,393,1509,16,206,160,4316,399,,81370
2022-11-15,X-101/X-555,50,40,7843714,278,261,2861,5773,1850,393,1511,16,208,160,4351,399,,82080
2022-11-15,Kalibr,46,35,7843714,278,261,2861,5773,1850,393,1511,16,208,160,4351,399,,82080
2022-11-15,X-59,2,2,7843714,278,261,2861,5773,1850,393,1511,16,208,160,4351,399,,82080
2022-11-15,Shahed-136/131,10,10,7843714,278,261,2861,5773,1850,393,1511,16,208,160,4351,399,,82080
2022-11-15,Orlan-10,1,1,7843714,278,261,2861,5773,1850,393,1511,16,208,160,4351,399,,82080
2022-11-15,Orion,1,1,7843714,278,261,2861,5773,1850,393,1511,16,208,160,4351,399,,82080
2022-11-17,X-101/X-555,18,4,,278,261,2878,5804,1860,393,1531,16,209,160,4362,474,,83110
2022-11-17,X-59,2,2,,278,261,2878,5804,1860,393,1531,16,209,160,4362,474,,83110
2022-11-17,Shahed-136/131,5,5,,278,261,2878,5804,1860,393,1531,16,209,160,4362,474,,83110
2022-11-23,Lancet,5,5,,278,261,2897,5832,1887,395,1537,16,209,161,4396,480,,85410
2022-11-23,X-101/X-555,40,30,,278,261,2897,5832,1887,395,1537,16,209,161,4396,480,,85410
2022-11-23,Kalibr,30,21,,278,261,2897,5832,1887,395,1537,16,209,161,4396,480,,85410
2022-12-05,X-101/X-555,38,38,7906463,281,264,2924,5900,1914,395,1582,16,211,163,4497,531,,91690
2022-12-05,Kalibr,22,22,7906463,281,264,2924,5900,1914,395,1582,16,211,163,4497,531,,91690
2022-12-05,X-22,3,0,7906463,281,264,2924,5900,1914,395,1582,16,211,163,4497,531,,91690
2022-12-05,X-59,6,0,7906463,281,264,2924,5900,1914,395,1582,16,211,163,4497,531,,91690
2022-12-05,X-31P,1,0,7906463,281,264,2924,5900,1914,395,1582,16,211,163,4497,531,,91690
2022-12-07,Unknown UAV,2,2,,281,264,2935,5909,1923,395,1601,16,211,163,4526,592,,92740
2022-12-07,Orlan-10,1,1,,281,264,2935,5909,1923,395,1601,16,211,163,4526,592,,92740
